,cnt_activity,cnt_activity_doc,cnt_activity_pharmacy,cnt_events,cnt_all_promo_tv_takeda,cnt_all_promo_tv_comp,trade_investments_1,cnt_pharmacy,season_coef_month,sum_quantity_tv_promo,season_coef_month_target_1,season_coef_month_target_2,season_coef_month_target_3,season_coef_month_target_4,season_coef_month_target_5,season_coef_month_target_6,season_coef_month_target_7,season_coef_month_target_8,season_coef_month_target_9,season_coef_month_target_10,season_coef_month_target_11,season_coef_month_target_12,sum_salesrur_month,sum_salesrur_month_1,sum_salesrur_month_2,sum_salesrur_month_3,sum_salesrur_month_4,sum_salesrur_month_5,sum_salesrur_month_6,sum_salesrur_month_7,sum_salesrur_month_8,sum_salesrur_month_9,sum_salesrur_month_10,sum_salesrur_month_11,avg_salesrur_month_3,avg_salesrur_month_6,avg_salesrur_month_9,sum_salesrur_delivery_month,sum_salesrur_delivery_month_1,sum_salesrur_delivery_month_2,avg_salesrur_1_month_3,avg_salesrur_1_month_6,avg_salesrur_1_month_9,sum_sellout_packs,avg_price_month,avg_price_month_1,avg_price_month_2,sum_salesrur_budget,sum_salesrur_actual,avg_price_actual,sum_packs_budget,num_comp,sum_packs_comp,sum_rur_comp,cnt_members,month,sum_sales_diff_1,sum_sales_diff_2,sum_sales_diff_3,sum_sales_diff_4,sum_sales_diff_5,sum_sales_diff_6,sum_sales_diff_7,sum_sales_diff_8,sum_sales_diff_9,sum_sales_diff_10,sum_sales_diff_11,sum_rur_takeda,sum_promo_comp,cnt_pharm_act
497,0,0,0,0,0.0,0.0,0.0,0,1.15365525051057,0.0,0.0,0.0,0.0,0.999079229420392,0.0,0.0,0.0,1.85060721350738,0.0,0.578724887853861,1.15744977570772,0.0,87460.98,0.0,87174.252317,174348.504634,0.0,54522.547008,0.0,0.0,0.0,100992.81,0.0,0.0,0.0,0.0,0.0,8746098.0,8746098.0,0.0,0.0,0.0,0.0,0.0,87460.98,0.0,87174.252317,0.0,87460.98,87460.98,0.0,0.0,0.0,0.0,0,5,1.0,0.003278349762373919,0.9934433004752522,1.0,0.37660717947592165,1.0,1.0,1.0,0.15471848131589655,1.0,1.0,0.0,0.0,0.0
498,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8746098.0,8746098.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,432975.3,0.0,0.0,5.0,0.0,0.0,0.0,0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
499,0,0,0,0,0.0,0.0,0.0,0,0.436958940940482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.700936755372216,2.63037694126324,2.63037694126324,2.63037694126324,0.873917881880964,524765.88,262382.94,87174.252317,87174.252317,87174.252317,327135.282048,0.0,0.0,0.0,0.0,0.0,0.0,291441.024105667,0.0,0.0,8746098.0,8746098.0,0.0,1.80059029647706,0.0,0.0,0.0,87460.98,87460.98,87174.252317,0.0,524765.88,87460.98,0.0,0.0,0.0,0.0,0,5,0.5,0.8338797249603956,0.8338797249603956,0.8338797249603956,0.3766071794759217,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
500,0,0,0,0,0.0,0.0,0.0,0,1.6093815546585,0.0,0.778622084264114,1.38248698006105,1.38248698006105,1.04452496785826,0.488351477476385,0.984810900128199,2.9126613890483,2.97054543408184,0.389402232037098,0.915526491995265,3.52538311783773,1.37635524708397,417590.515553,488291.430977,190635.301375,734072.120258,1725882.43682,226242.112112,230738.27794,682427.939256,1376186.01382,643414.464768,486125.716064,863143.348633,365505.749301667,631201.680487167,674674.016456778,29606995.0,26459519.0,41905922.0,1.14250053891313,0.0183772269652168,0.618951531209224,0.0,3569.1497055812,3564.1710290292,3971.56877864583,714785.4,417590.515553,3569.1497055812,201.0,7.0,1901.0,2157743.0,0,5,0.16930680365279213,0.5434874733145014,0.7578754615293283,3.132954108247589,0.4582201853593447,0.4474532602005061,0.6342036369103964,2.295539440108133,0.5407784439642972,0.16412058693488601,1.0669610934289793,645070.0,0.0,0.0
501,0,0,0,0,0.0,0.0,0.0,0,0.634443446934746,0.0,1.41374740676313,1.90189292342961,1.90189292342961,4.32796780762165,1.2183970462992,3.41533396734582,2.25318323283343,1.74999727033982,3.05825708220899,2.69276933727115,0.62153008188497,0.221065147189594,707332.682515,2030001.521857,722028.745356,166654.669976,146738.0188,256436.162976,199168.260568,131396.399156,368322.121748,103688.984108,235955.757391,317427.698242,1153120.98324267,661987.316512,525342.064772444,29606995.0,26459519.0,41905922.0,0.613407173049549,0.0296805234477705,1.34642308306567,1.0,3554.43559052764,3618.54103717825,3967.19090854945,224036.64,707332.682515,3554.43559052764,63.0,8.0,803.0,1500396.0,0,5,1.8699388166811461,0.02077673378352397,0.7643899764627858,0.792547379150845,0.6374603219743605,0.7184235007212799,0.814236776549324,0.4792802158690169,0.8534084644027442,0.6664147391690809,0.5512328129482854,455209.0,130.0,0.0
502,0,0,0,0,0.0,0.0,0.0,0,1.17576670755038,0.0,2.79892302221228,0.712439436017415,0.712439436017415,0.523854243796081,3.70998926047885,1.68723441113319,1.31683289734163,0.84639971619105,1.95403315257699,0.883363429439363,0.390308244444898,2.12459825808251,270706.93608,149811.006262,815479.066804,360313.991205,162887.821287,376049.515208,241707.359824,188644.921444,85792.216796,607589.242075,446758.260218,113718.098147,411999.003048667,333484.363577,294599.203878889,29606995.0,26459519.0,41905922.0,0.657057260034251,0.0225486947354192,0.918899075475061,0.0,3561.93336947368,3566.92872052381,3977.94666733659,419622.96,270706.93608,3561.93336947368,118.0,7.0,1154.0,2578335.0,0,5,0.4465933956796457,2.0124055135514056,0.331011301086571,0.39828722660115745,0.3891388253785596,0.10712535362385385,0.3031396824341022,0.6830808325847755,1.2444539134211308,0.6503391700535254,0.5799217419630736,370920.0,56.0,0.0
503,0,0,0,1,0.0,0.0,0.0,0,1.05078221516173,0.0,1.45721183126896,1.38233426730462,1.38233426730462,0.581599769991793,0.962347426459929,2.07152642571578,1.33805420087682,1.0233803738639,1.09765891501733,0.948507376167626,0.709002291764836,0.77091687269002,484681.284467,660634.747768,718325.56771,536943.081874,463982.450989,497659.0198,380623.201516,245854.683492,529221.00661,875678.602395,368430.766556,349499.271699,621213.866648333,540865.055720667,501991.671580667,29606995.0,26459519.0,41905922.0,0.780216460849507,0.0248922885118418,0.965516585047796,0.0,3590.23173679259,3590.40623786957,3968.64954535912,689881.74,484681.284467,3590.23173679259,194.0,7.0,2400.0,4129777.0,40,5,0.3630292089666606,0.48205757212172257,0.10782714142649824,0.042706071270654386,0.02677581278441879,0.21469383342381754,0.49274978966360466,0.0918948669371049,0.8067101628608924,0.23984940544762262,0.27890908335084275,521958.0,47.0,0.0
504,0,0,0,0,0.0,0.0,0.0,0,1.99595636756294,0.0,0.755731057497029,2.26634590829484,2.26634590829484,1.88386220028664,0.575327432628878,2.14439554305301,2.513473194497,1.89430964635969,1.19615958468369,0.266317869741669,3.1906705789259,0.855327695820799,259912.159721,606519.972096,162590.689753,1947947.881625,433699.09571,273858.780796,206397.001304,241920.541144,901701.015423,275377.535641,228902.979154,686452.310059,343007.60719,602844.4667015,559394.126396889,29606995.0,26459519.0,41905922.0,0.757744593043467,0.0119761938829358,0.464631549485725,0.0,3560.44054412329,3610.23792914286,3965.62657934146,280937.28,259912.159721,3560.44054412329,79.0,9.0,883.0,1528512.0,0,5,1.333557509379563,0.37443984949557074,6.4946392801168065,0.6686371894856701,0.053658978825657205,0.20589709413536206,0.06922191942198061,2.4692529060237947,0.059502317769977234,0.11930638643565766,1.6410934786424194,502184.0,130.0,0.0
505,0,0,0,0,0.0,0.0,0.0,0,0.954777845592708,0.0,1.01998130879808,2.72436867261844,2.72436867261844,0.483912162741635,1.62975323541797,4.59146865141591,1.99225253473837,2.13684033186469,2.0082101311083,3.35091743398513,0.80484971718771,0.270378578465727,683694.970634,2414306.691043,811054.284004,194805.400003,325054.03742,305486.938528,327657.663736,142171.67984,400537.208283,1348957.231011,239606.635352,639988.9934,1303018.64856033,792762.174473333,622752.097054556,29606995.0,26459519.0,41905922.0,0.524700833245475,0.0239561467153405,1.0978605674195,7.0,3598.39458228421,3619.65021145877,3975.75629413725,600984.12,683694.970634,3598.39458228421,169.0,8.0,1174.0,2030041.0,0,5,2.531262909253493,0.18628089841277887,0.7150697191433861,0.5245627781661568,0.553182410798316,0.5207546086931744,0.7920539334841644,0.41415803028128734,0.9730395702049598,0.6495416148376675,0.06392613535458776,556278.0,56.0,0.0
506,0,0,0,0,0.0,0.0,0.0,0,0.425256111220278,0.0,5.84669261319586,0.730495249829613,0.730495249829613,0.811684212475353,2.43436809738999,3.66438101523976,1.2270175172697,0.814306892275502,3.28389269401865,3.30150227570215,0.38706898232682,1.04289806445384,61454.212905,25058.805351,67517.111397,7915.723636,7958.170998,32093.280612,21298.619808,7131.840136,10735.344267,32196.979067,35775.427156,4469.839844,51343.376551,31867.1073491667,26795.9010122222,29606995.0,26459519.0,41905922.0,1.19692581659402,0.0535681337775383,2.29341841787553,0.0,3614.95370029412,3579.82933585714,3971.59478805882,170701.92,61454.212905,3614.95370029412,48.0,0.0,0.0,0.0,0,5,0.592236167929812,0.09865716613070012,0.8711931491460699,0.8705024338965618,0.47776923509520947,0.6534229501738992,0.8839487189100466,0.8253115000659856,0.4760818250691417,0.4178523250911369,0.9272655261094992,0.0,0.0,0.0
